Airfield,Runway,MTOW,Length,Elevation,RCR,Engine Anti-Ice,QNH,OAT C,MTOW (Lbs),MTOW_Code,Obstacle,EAI
KNYG,RWY20,452600,4250,11,23,off,29.61,30,452600 M,M,0,0
KNYG,RWY20,446500,4250,11,23,off,29.61,32,446500 M,M,0,0
KNYG,RWY20,435600,4250,11,23,off,29.61,35,435600 M,M,0,0
KNYG,RWY20,496700,4250,11,23,off,30.22,-18,496700 M,M,0,0
KNYG,RWY20,495000,4250,11,23,off,30.22,-16,495000 M,M,0,0
KNYG,RWY20,493300,4250,11,23,off,30.22,-14,493300 M,M,0,0
KNYG,RWY20,491700,4250,11,23,off,30.22,-12,491700 M,M,0,0
KNYG,RWY20,490100,4250,11,23,off,30.22,-10,490100 M,M,0,0
KNYG,RWY20,487700,4250,11,23,off,30.22,-7,487700 M,M,0,0
KNYG,RWY20,486100,4250,11,23,off,30.22,-5,486100 M,M,0,0
KNYG,RWY20,484500,4250,11,23,off,30.22,-3,484500 M,M,0,0
KNYG,RWY20,483000,4250,11,23,off,30.22,-1,483000 M,M,0,0
KNYG,RWY20,481500,4250,11,23,off,30.22,1,481500 M,M,0,0
KNYG,RWY20,479200,4250,11,23,off,30.22,4,479200 M,M,0,0
KNYG,RWY20,477600,4250,11,23,off,30.22,6,477600 M,M,0,0
KNYG,RWY20,476100,4250,11,23,off,30.22,8,476100 M,M,0,0
KNYG,RWY20,474600,4250,11,23,off,30.22,10,474600 M,M,0,0
KNYG,RWY20,473100,4250,11,23,off,30.22,12,473100 M,M,0,0
KNYG,RWY20,470900,4250,11,23,off,30.22,15,470900 M,M,0,0
KNYG,RWY20,469300,4250,11,23,off,30.22,17,469300 M,M,0,0
KNYG,RWY20,467800,4250,11,23,off,30.22,19,467800 M,M,0,0
KNYG,RWY20,466200,4250,11,23,off,30.22,21,466200 M,M,0,0
KNYG,RWY20,464700,4250,11,23,off,30.22,23,464700 M,M,0,0
KNYG,RWY20,462500,4250,11,23,off,30.22,26,462500 M,M,0,0
KNYG,RWY20,461000,4250,11,23,off,30.22,28,461000 M,M,0,0
KNYG,RWY20,459500,4250,11,23,off,30.22,30,459500 M,M,0,0
KNYG,RWY20,454000,4250,11,23,off,30.22,32,454000 M,M,0,0
KNYG,RWY20,443700,4250,11,23,off,30.22,35,443700 M,M,0,0
KNYG,RWY20,498200,4250,11,23,off,30.52,-18,498200 M,M,0,0
KNYG,RWY20,496600,4250,11,23,off,30.52,-16,496600 M,M,0,0
KNYG,RWY20,495000,4250,11,23,off,30.52,-14,495000 M,M,0,0
KNYG,RWY20,493300,4250,11,23,off,30.52,-12,493300 M,M,0,0
KNYG,RWY20,491700,4250,11,23,off,30.52,-10,491700 M,M,0,0
KNYG,RWY20,489300,4250,11,23,off,30.52,-7,489300 M,M,0,0
KNYG,RWY20,487700,4250,11,23,off,30.52,-5,487700 M,M,0,0
KNYG,RWY20,486200,4250,11,23,off,30.52,-3,486200 M,M,0,0
KNYG,RWY20,484600,4250,11,23,off,30.52,-1,484600 M,M,0,0
KNYG,RWY20,483100,4250,11,23,off,30.52,1,483100 M,M,0,0
KNYG,RWY20,480900,4250,11,23,off,30.52,4,480900 M,M,0,0
KNYG,RWY20,479300,4250,11,23,off,30.52,6,479300 M,M,0,0
KNYG,RWY20,477800,4250,11,23,off,30.52,8,477800 M,M,0,0
KNYG,RWY20,476300,4250,11,23,off,30.52,10,476300 M,M,0,0
KNYG,RWY20,474800,4250,11,23,off,30.52,12,474800 M,M,0,0
KNYG,RWY20,472500,4250,11,23,off,30.52,15,472500 M,M,0,0
KNYG,RWY20,471000,4250,11,23,off,30.52,17,471000 M,M,0,0
KNYG,RWY20,469400,4250,11,23,off,30.52,19,469400 M,M,0,0
KNYG,RWY20,467900,4250,11,23,off,30.52,21,467900 M,M,0,0
KNYG,RWY20,466400,4250,11,23,off,30.52,23,466400 M,M,0,0
KNYG,RWY20,464100,4250,11,23,off,30.52,26,464100 M,M,0,0
KNYG,RWY20,462700,4250,11,23,off,30.52,28,462700 M,M,0,0
KNYG,RWY20,461200,4250,11,23,off,30.52,30,461200 M,M,0,0
KNYG,RWY20,456300,4250,11,23,off,30.52,32,456300 M,M,0,0
KNYG,RWY20,446900,4250,11,23,off,30.52,35,446900 M,M,0,0
KNYG,RWY20,474400,4250,11,12,off,29.61,-18,474400 M,M,0,0
KNYG,RWY20,472700,4250,11,12,off,29.61,-16,472700 M,M,0,0
KNYG,RWY20,471100,4250,11,12,off,29.61,-14,471100 M,M,0,0
KNYG,RWY20,469400,4250,11,12,off,29.61,-12,469400 M,M,0,0
KNYG,RWY20,467900,4250,11,12,off,29.61,-10,467900 M,M,0,0
KNYG,RWY20,465500,4250,11,12,off,29.61,-7,465500 M,M,0,0
KNYG,RWY20,464000,4250,11,12,off,29.61,-5,464000 M,M,0,0
KNYG,RWY20,462400,4250,11,12,off,29.61,-3,462400 M,M,0,0
KNYG,RWY20,460900,4250,11,12,off,29.61,-1,460900 M,M,0,0
KNYG,RWY20,459400,4250,11,12,off,29.61,1,459400 M,M,0,0
KNYG,RWY20,457100,4250,11,12,off,29.61,4,457100 M,M,0,0
KNYG,RWY20,455600,4250,11,12,off,29.61,6,455600 M,M,0,0
KNYG,RWY20,454100,4250,11,12,off,29.61,8,454100 M,M,0,0
KNYG,RWY20,452700,4250,11,12,off,29.61,10,452700 M,M,0,0
KNYG,RWY20,451200,4250,11,12,off,29.61,12,451200 M,M,0,0
KNYG,RWY20,449100,4250,11,12,off,29.61,15,449100 M,M,0,0
KNYG,RWY20,NA,4250,11,12,off,29.61,17,NA,NA,0,0
KNYG,RWY20,NA,4250,11,12,off,29.61,19,NA,NA,0,0
KNYG,RWY20,NA,4250,11,12,off,29.61,21,NA,NA,0,0
KNYG,RWY20,NA,4250,11,12,off,29.61,23,NA,NA,0,0
KNYG,RWY20,NA,4250,11,12,off,29.61,26,NA,NA,0,0
KNYG,RWY20,NA,4250,11,12,off,29.61,28,NA,NA,0,0
KNYG,RWY20,NA,4250,11,12,off,29.61,30,NA,NA,0,0
KNYG,RWY20,NA,4250,11,12,off,29.61,32,NA,NA,0,0
KNYG,RWY20,420300,4250,11,12,off,29.61,35,420300 M,M,0,0
KNYG,RWY20,478000,4250,11,12,off,29.92,-18,478000 M,M,0,0
KNYG,RWY20,476300,4250,11,12,off,29.92,-16,476300 M,M,0,0
KNYG,RWY20,474700,4250,11,12,off,29.92,-14,474700 M,M,0,0
KNYG,RWY20,473000,4250,11,12,off,29.92,-12,473000 M,M,0,0
KNYG,RWY20,471400,4250,11,12,off,29.92,-10,471400 M,M,0,0
KNYG,RWY20,469000,4250,11,12,off,29.92,-7,469000 M,M,0,0
KNYG,RWY20,467500,4250,11,12,off,29.92,-5,467500 M,M,0,0
KNYG,RWY20,465900,4250,11,12,off,29.92,-3,465900 M,M,0,0
KNYG,RWY20,464400,4250,11,12,off,29.92,-1,464400 M,M,0,0
KNYG,RWY20,462900,4250,11,12,off,29.92,1,462900 M,M,0,0
KNYG,RWY20,460700,4250,11,12,off,29.92,4,460700 M,M,0,0
KNYG,RWY20,459200,4250,11,12,off,29.92,6,459200 M,M,0,0
KNYG,RWY20,457700,4250,11,12,off,29.92,8,457700 M,M,0,0
KNYG,RWY20,456200,4250,11,12,off,29.92,10,456200 M,M,0,0
KNYG,RWY20,454700,4250,11,12,off,29.92,12,454700 M,M,0,0
KNYG,RWY20,452500,4250,11,12,off,29.92,15,452500 M,M,0,0
KNYG,RWY20,451000,4250,11,12,off,29.92,17,451000 M,M,0,0
KNYG,RWY20,NA,4250,11,12,off,29.92,19,NA,NA,0,0
KNYG,RWY20,NA,4250,11,12,off,29.92,21,NA,NA,0,0
KNYG,RWY20,NA,4250,11,12,off,29.92,23,NA,NA,0,0
KNYG,RWY20,NA,4250,11,12,off,29.92,26,NA,NA,0,0
KNYG,RWY20,NA,4250,11,12,off,29.92,28,NA,NA,0,0
KNYG,RWY20,NA,4250,11,12,off,29.92,30,NA,NA,0,0
KNYG,RWY20,NA,4250,11,12,off,29.92,32,NA,NA,0,0
KNYG,RWY20,NA,4250,11,12,off,29.92,35,NA,NA,0,0
KNYG,RWY20,479800,4250,11,12,off,30.22,-18,479800 M,M,0,0
KNYG,RWY20,478100,4250,11,12,off,30.22,-16,478100 M,M,0,0
KNYG,RWY20,476400,4250,11,12,off,30.22,-14,476400 M,M,0,0
KNYG,RWY20,474800,4250,11,12,off,30.22,-12,474800 M,M,0,0
KNYG,RWY20,473100,4250,11,12,off,30.22,-10,473100 M,M,0,0
KNYG,RWY20,470700,4250,11,12,off,30.22,-7,470700 M,M,0,0
KNYG,RWY20,469200,4250,11,12,off,30.22,-5,469200 M,M,0,0
KNYG,RWY20,467600,4250,11,12,off,30.22,-3,467600 M,M,0,0
KNYG,RWY20,466100,4250,11,12,off,30.22,-1,466100 M,M,0,0
KNYG,RWY20,464600,4250,11,12,off,30.22,1,464600 M,M,0,0
KNYG,RWY20,462300,4250,11,12,off,30.22,4,462300 M,M,0,0
KNYG,RWY20,460900,4250,11,12,off,30.22,6,460900 M,M,0,0
KNYG,RWY20,459400,4250,11,12,off,30.22,8,459400 M,M,0,0
KNYG,RWY20,457900,4250,11,12,off,30.22,10,457900 M,M,0,0
KNYG,RWY20,456400,4250,11,12,off,30.22,12,456400 M,M,0,0
KNYG,RWY20,454200,4250,11,12,off,30.22,15,454200 M,M,0,0
KNYG,RWY20,452700,4250,11,12,off,30.22,17,452700 M,M,0,0
KNYG,RWY20,451200,4250,11,12,off,30.22,19,451200 M,M,0,0
KNYG,RWY20,NA,4250,11,12,off,30.22,21,NA,NA,0,0
KNYG,RWY20,NA,4250,11,12,off,30.22,23,NA,NA,0,0
KNYG,RWY20,NA,4250,11,12,off,30.22,26,NA,NA,0,0
KNYG,RWY20,NA,4250,11,12,off,30.22,28,NA,NA,0,0
KNYG,RWY20,NA,4250,11,12,off,30.22,30,NA,NA,0,0
KNYG,RWY20,NA,4250,11,12,off,30.22,32,NA,NA,0,0
KNYG,RWY20,NA,4250,11,12,off,30.22,35,NA,NA,0,0
KNYG,RWY20,483400,4250,11,23,on,29.61,-18,483400 M,M,0,1
KNYG,RWY20,482600,4250,11,23,on,29.61,-17,482600 M,M,0,1
KNYG,RWY20,481800,4250,11,23,on,29.61,-16,481800 M,M,0,1
KNYG,RWY20,481000,4250,11,23,on,29.61,-15,481000 M,M,0,1
KNYG,RWY20,480200,4250,11,23,on,29.61,-14,480200 M,M,0,1
KNYG,RWY20,479400,4250,11,23,on,29.61,-13,479400 M,M,0,1
KNYG,RWY20,477700,4250,11,23,on,29.61,-11,477700 M,M,0,1
KNYG,RWY20,476900,4250,11,23,on,29.61,-10,476900 M,M,0,1
KNYG,RWY20,476100,4250,11,23,on,29.61,-9,476100 M,M,0,1
KNYG,RWY20,475300,4250,11,23,on,29.61,-8,475300 M,M,0,1
KNYG,RWY20,474600,4250,11,23,on,29.61,-7,474600 M,M,0,1
KNYG,RWY20,473800,4250,11,23,on,29.61,-6,473800 M,M,0,1
KNYG,RWY20,472200,4250,11,23,on,29.61,-4,472200 M,M,0,1
KNYG,RWY20,471500,4250,11,23,on,29.61,-3,471500 M,M,0,1
KNYG,RWY20,470700,4250,11,23,on,29.61,-2,470700 M,M,0,1
KNYG,RWY20,469900,4250,11,23,on,29.61,-1,469900 M,M,0,1
KNYG,RWY20,469200,4250,11,23,on,29.61,0,469200 M,M,0,1
KNYG,RWY20,468400,4250,11,23,on,29.61,1,468400 M,M,0,1
KNYG,RWY20,466900,4250,11,23,on,29.61,3,466900 M,M,0,1
KNYG,RWY20,466200,4250,11,23,on,29.61,4,466200 M,M,0,1
KNYG,RWY20,465400,4250,11,23,on,29.61,5,465400 M,M,0,1
KNYG,RWY20,464700,4250,11,23,on,29.61,6,464700 M,M,0,1
KNYG,RWY20,463900,4250,11,23,on,29.61,7,463900 M,M,0,1
KNYG,RWY20,463200,4250,11,23,on,29.61,8,463200 M,M,0,1
KNYG,RWY20,461800,4250,11,23,on,29.61,10,461800 M,M,0,1
KNYG,RWY20,487000,4250,11,23,on,29.92,-18,487000 M,M,0,1
KNYG,RWY20,482900,4250,11,23,on,29.92,-13,482900 M,M,0,1
KNYG,RWY20,482200,4250,11,23,on,29.92,-12,482200 M,M,0,1
KNYG,RWY20,481400,4250,11,23,on,29.92,-11,481400 M,M,0,1
KNYG,RWY20,480600,4250,11,23,on,29.92,-10,480600 M,M,0,1
KNYG,RWY20,479800,4250,11,23,on,29.92,-9,479800 M,M,0,1
KNYG,RWY20,479000,4250,11,23,on,29.92,-8,479000 M,M,0,1
KNYG,RWY20,478200,4250,11,23,on,29.92,-7,478200 M,M,0,1
KNYG,RWY20,477400,4250,11,23,on,29.92,-6,477400 M,M,0,1
KNYG,RWY20,476600,4250,11,23,on,29.92,-5,476600 M,M,0,1
KNYG,RWY20,475800,4250,11,23,on,29.92,-4,475800 M,M,0,1
KNYG,RWY20,475100,4250,11,23,on,29.92,-3,475100 M,M,0,1
KNYG,RWY20,474300,4250,11,23,on,29.92,-2,474300 M,M,0,1
KNYG,RWY20,473500,4250,11,23,on,29.92,-1,473500 M,M,0,1
KNYG,RWY20,472800,4250,11,23,on,29.92,0,472800 M,M,0,1
KNYG,RWY20,472000,4250,11,23,on,29.92,1,472000 M,M,0,1
KNYG,RWY20,471200,4250,11,23,on,29.92,2,471200 M,M,0,1
KNYG,RWY20,470500,4250,11,23,on,29.92,3,470500 M,M,0,1
KNYG,RWY20,469700,4250,11,23,on,29.92,4,469700 M,M,0,1
KNYG,RWY20,468900,4250,11,23,on,29.92,5,468900 M,M,0,1
KNYG,RWY20,468200,4250,11,23,on,29.92,6,468200 M,M,0,1
KNYG,RWY20,467500,4250,11,23,on,29.92,7,467500 M,M,0,1
KNYG,RWY20,466700,4250,11,23,on,29.92,8,466700 M,M,0,1
KNYG,RWY20,466000,4250,11,23,on,29.92,9,466000 M,M,0,1
KNYG,RWY20,465300,4250,11,23,on,29.92,10,465300 M,M,0,1
KNYG,RWY20,488500,4250,11,23,on,30.22,-18,488500 M,M,0,1
KNYG,RWY20,484400,4250,11,23,on,30.22,-13,484400 M,M,0,1
KNYG,RWY20,483700,4250,11,23,on,30.22,-12,483700 M,M,0,1
KNYG,RWY20,482900,4250,11,23,on,30.22,-11,482900 M,M,0,1
KNYG,RWY20,482100,4250,11,23,on,30.22,-10,482100 M,M,0,1
KNYG,RWY20,481300,4250,11,23,on,30.22,-9,481300 M,M,0,1
KNYG,RWY20,480500,4250,11,23,on,30.22,-8,480500 M,M,0,1
KNYG,RWY20,479800,4250,11,23,on,30.22,-7,479800 M,M,0,1
KNYG,RWY20,479000,4250,11,23,on,30.22,-6,479000 M,M,0,1
KNYG,RWY20,478200,4250,11,23,on,30.22,-5,478200 M,M,0,1
KNYG,RWY20,477400,4250,11,23,on,30.22,-4,477400 M,M,0,1
KNYG,RWY20,476600,4250,11,23,on,30.22,-3,476600 M,M,0,1
KNYG,RWY20,475800,4250,11,23,on,30.22,-2,475800 M,M,0,1
KNYG,RWY20,475100,4250,11,23,on,30.22,-1,475100 M,M,0,1
KNYG,RWY20,474300,4250,11,23,on,30.22,0,474300 M,M,0,1
KNYG,RWY20,473500,4250,11,23,on,30.22,1,473500 M,M,0,1
KNYG,RWY20,472800,4250,11,23,on,30.22,2,472800 M,M,0,1
KNYG,RWY20,472000,4250,11,23,on,30.22,3,472000 M,M,0,1
KNYG,RWY20,471300,4250,11,23,on,30.22,4,471300 M,M,0,1
KNYG,RWY20,470500,4250,11,23,on,30.22,5,470500 M,M,0,1
KNYG,RWY20,469700,4250,11,23,on,30.22,6,469700 M,M,0,1
KNYG,RWY20,469000,4250,11,23,on,30.22,7,469000 M,M,0,1
KNYG,RWY20,468300,4250,11,23,on,30.22,8,468300 M,M,0,1
KNYG,RWY20,467500,4250,11,23,on,30.22,9,467500 M,M,0,1
KNYG,RWY20,466800,4250,11,23,on,30.22,10,466800 M,M,0,1
KNYG,RWY20,489900,4250,11,23,on,30.52,-18,489900 M,M,0,1
KNYG,RWY20,485900,4250,11,23,on,30.52,-13,485900 M,M,0,1
KNYG,RWY20,485100,4250,11,23,on,30.52,-12,485100 M,M,0,1
KNYG,RWY20,484300,4250,11,23,on,30.52,-11,484300 M,M,0,1
KNYG,RWY20,483500,4250,11,23,on,30.52,-10,483500 M,M,0,1
KNYG,RWY20,482700,4250,11,23,on,30.52,-9,482700 M,M,0,1
KNYG,RWY20,481900,4250,11,23,on,30.52,-8,481900 M,M,0,1
KNYG,RWY20,481200,4250,11,23,on,30.52,-7,481200 M,M,0,1
KNYG,RWY20,480400,4250,11,23,on,30.52,-6,480400 M,M,0,1
KNYG,RWY20,479600,4250,11,23,on,30.52,-5,479600 M,M,0,1
KNYG,RWY20,478800,4250,11,23,on,30.52,-4,478800 M,M,0,1
KNYG,RWY20,478100,4250,11,23,on,30.52,-3,478100 M,M,0,1
KNYG,RWY20,477300,4250,11,23,on,30.52,-2,477300 M,M,0,1
KNYG,RWY20,476500,4250,11,23,on,30.52,-1,476500 M,M,0,1
KNYG,RWY20,475700,4250,11,23,on,30.52,0,475700 M,M,0,1
KNYG,RWY20,475000,4250,11,23,on,30.52,1,475000 M,M,0,1
KNYG,RWY20,474200,4250,11,23,on,30.52,2,474200 M,M,0,1
KNYG,RWY20,473500,4250,11,23,on,30.52,3,473500 M,M,0,1
KNYG,RWY20,472700,4250,11,23,on,30.52,4,472700 M,M,0,1
KNYG,RWY20,472000,4250,11,23,on,30.52,5,472000 M,M,0,1
KNYG,RWY20,471200,4250,11,23,on,30.52,6,471200 M,M,0,1
KNYG,RWY20,470500,4250,11,23,on,30.52,7,470500 M,M,0,1
KNYG,RWY20,469700,4250,11,23,on,30.52,8,469700 M,M,0,1
KNYG,RWY20,469000,4250,11,23,on,30.52,9,469000 M,M,0,1
KNYG,RWY20,468200,4250,11,23,on,30.52,10,468200 M,M,0,1
KNYG,RWY20,466900,4250,11,12,on,29.61,-18,466900 M,M,0,1
KNYG,RWY20,462900,4250,11,12,on,29.61,-13,462900 M,M,0,1
KNYG,RWY20,462100,4250,11,12,on,29.61,-12,462100 M,M,0,1
KNYG,RWY20,461300,4250,11,12,on,29.61,-11,461300 M,M,0,1
KNYG,RWY20,460500,4250,11,12,on,29.61,-10,460500 M,M,0,1
KNYG,RWY20,459800,4250,11,12,on,29.61,-9,459800 M,M,0,1
KNYG,RWY20,459000,4250,11,12,on,29.61,-8,459000 M,M,0,1
KNYG,RWY20,458200,4250,11,12,on,29.61,-7,458200 M,M,0,1
KNYG,RWY20,457400,4250,11,12,on,29.61,-6,457400 M,M,0,1
KNYG,RWY20,456600,4250,11,12,on,29.61,-5,456600 M,M,0,1
KNYG,RWY20,455800,4250,11,12,on,29.61,-4,455800 M,M,0,1
KNYG,RWY20,455100,4250,11,12,on,29.61,-3,455100 M,M,0,1
KNYG,RWY20,454300,4250,11,12,on,29.61,-2,454300 M,M,0,1
KNYG,RWY20,453600,4250,11,12,on,29.61,-1,453600 M,M,0,1
KNYG,RWY20,452800,4250,11,12,on,29.61,0,452800 M,M,0,1
KNYG,RWY20,452100,4250,11,12,on,29.61,1,452100 M,M,0,1
KNYG,RWY20,451300,4250,11,12,on,29.61,2,451300 M,M,0,1
KNYG,RWY20,450600,4250,11,12,on,29.61,3,450600 M,M,0,1
KNYG,RWY20,449800,4250,11,12,on,29.61,4,449800 M,M,0,1
KNYG,RWY20,449100,4250,11,12,on,29.61,5,449100 M,M,0,1
KNYG,RWY20,448400,4250,11,12,on,29.61,6,448400 M,M,0,1
KNYG,RWY20,447700,4250,11,12,on,29.61,7,447700 M,M,0,1
KNYG,RWY20,446900,4250,11,12,on,29.61,8,446900 M,M,0,1
KNYG,RWY20,446200,4250,11,12,on,29.61,9,446200 M,M,0,1
KNYG,RWY20,445500,4250,11,12,on,29.61,10,445500 M,M,0,1
KNYG,RWY20,470400,4250,11,12,on,29.92,-18,470400 M,M,0,1
KNYG,RWY20,466400,4250,11,12,on,29.92,-13,466400 M,M,0,1
KNYG,RWY20,465600,4250,11,12,on,29.92,-12,465600 M,M,0,1
KNYG,RWY20,464800,4250,11,12,on,29.92,-11,464800 M,M,0,1
KNYG,RWY20,464000,4250,11,12,on,29.92,-10,464000 M,M,0,1
KNYG,RWY20,463200,4250,11,12,on,29.92,-9,463200 M,M,0,1
KNYG,RWY20,462500,4250,11,12,on,29.92,-8,462500 M,M,0,1
KNYG,RWY20,461700,4250,11,12,on,29.92,-7,461700 M,M,0,1
KNYG,RWY20,460900,4250,11,12,on,29.92,-6,460900 M,M,0,1
KNYG,RWY20,460200,4250,11,12,on,29.92,-5,460200 M,M,0,1
KNYG,RWY20,459400,4250,11,12,on,29.92,-4,459400 M,M,0,1
KNYG,RWY20,458600,4250,11,12,on,29.92,-3,458600 M,M,0,1
KNYG,RWY20,457800,4250,11,12,on,29.92,-2,457800 M,M,0,1
KNYG,RWY20,457100,4250,11,12,on,29.92,-1,457100 M,M,0,1
KNYG,RWY20,456300,4250,11,12,on,29.92,0,456300 M,M,0,1
KNYG,RWY20,455500,4250,11,12,on,29.92,1,455500 M,M,0,1
KNYG,RWY20,454800,4250,11,12,on,29.92,2,454800 M,M,0,1
KNYG,RWY20,454000,4250,11,12,on,29.92,3,454000 M,M,0,1
KNYG,RWY20,453300,4250,11,12,on,29.92,4,453300 M,M,0,1
KNYG,RWY20,452600,4250,11,12,on,29.92,5,452600 M,M,0,1
KNYG,RWY20,451800,4250,11,12,on,29.92,6,451800 M,M,0,1
KNYG,RWY20,451100,4250,11,12,on,29.92,7,451100 M,M,0,1
KNYG,RWY20,450400,4250,11,12,on,29.92,8,450400 M,M,0,1
KNYG,RWY20,449600,4250,11,12,on,29.92,9,449600 M,M,0,1
KNYG,RWY20,448900,4250,11,12,on,29.92,10,448900 M,M,0,1
KNYG,RWY20,471900,4250,11,12,on,30.22,-18,471900 M,M,0,1
KNYG,RWY20,467900,4250,11,12,on,30.22,-13,467900 M,M,0,1
KNYG,RWY20,467100,4250,11,12,on,30.22,-12,467100 M,M,0,1
KNYG,RWY20,466300,4250,11,12,on,30.22,-11,466300 M,M,0,1
KNYG,RWY20,465500,4250,11,12,on,30.22,-10,465500 M,M,0,1
KNYG,RWY20,464700,4250,11,12,on,30.22,-9,464700 M,M,0,1
KNYG,RWY20,464000,4250,11,12,on,30.22,-8,464000 M,M,0,1
KNYG,RWY20,463200,4250,11,12,on,30.22,-7,463200 M,M,0,1
KNYG,RWY20,462400,4250,11,12,on,30.22,-6,462400 M,M,0,1
KNYG,RWY20,461700,4250,11,12,on,30.22,-5,461700 M,M,0,1
KNYG,RWY20,460900,4250,11,12,on,30.22,-4,460900 M,M,0,1
KNYG,RWY20,460200,4250,11,12,on,30.22,-3,460200 M,M,0,1
KNYG,RWY20,459400,4250,11,12,on,30.22,-2,459400 M,M,0,1
KNYG,RWY20,458600,4250,11,12,on,30.22,-1,458600 M,M,0,1
KNYG,RWY20,457800,4250,11,12,on,30.22,0,457800 M,M,0,1
KNYG,RWY20,457100,4250,11,12,on,30.22,1,457100 M,M,0,1
KNYG,RWY20,456300,4250,11,12,on,30.22,2,456300 M,M,0,1
KNYG,RWY20,455600,4250,11,12,on,30.22,3,455600 M,M,0,1
KNYG,RWY20,454800,4250,11,12,on,30.22,4,454800 M,M,0,1
KNYG,RWY20,454100,4250,11,12,on,30.22,5,454100 M,M,0,1
KNYG,RWY20,453300,4250,11,12,on,30.22,6,453300 M,M,0,1
KNYG,RWY20,452600,4250,11,12,on,30.22,7,452600 M,M,0,1
KNYG,RWY20,451900,4250,11,12,on,30.22,8,451900 M,M,0,1
KNYG,RWY20,451200,4250,11,12,on,30.22,9,451200 M,M,0,1
KNYG,RWY20,450400,4250,11,12,on,30.22,10,450400 M,M,0,1
KNYG,RWY20,473300,4250,11,12,on,30.52,-18,473300 M,M,0,1
KNYG,RWY20,469300,4250,11,12,on,30.52,-13,469300 M,M,0,1
KNYG,RWY20,468500,4250,11,12,on,30.52,-12,468500 M,M,0,1
KNYG,RWY20,467700,4250,11,12,on,30.52,-11,467700 M,M,0,1
KNYG,RWY20,466900,4250,11,12,on,30.52,-10,466900 M,M,0,1
KNYG,RWY20,466100,4250,11,12,on,30.52,-9,466100 M,M,0,1
KNYG,RWY20,465400,4250,11,12,on,30.52,-8,465400 M,M,0,1
KNYG,RWY20,464600,4250,11,12,on,30.52,-7,464600 M,M,0,1
KNYG,RWY20,463800,4250,11,12,on,30.52,-6,463800 M,M,0,1
KNYG,RWY20,463100,4250,11,12,on,30.52,-5,463100 M,M,0,1
KNYG,RWY20,462300,4250,11,12,on,30.52,-4,462300 M,M,0,1
KNYG,RWY20,461600,4250,11,12,on,30.52,-3,461600 M,M,0,1
KNYG,RWY20,460800,4250,11,12,on,30.52,-2,460800 M,M,0,1
KNYG,RWY20,460100,4250,11,12,on,30.52,-1,460100 M,M,0,1
KNYG,RWY20,459300,4250,11,12,on,30.52,0,459300 M,M,0,1
KNYG,RWY20,458500,4250,11,12,on,30.52,1,458500 M,M,0,1
KNYG,RWY20,457800,4250,11,12,on,30.52,2,457800 M,M,0,1
KNYG,RWY20,457000,4250,11,12,on,30.52,3,457000 M,M,0,1
KNYG,RWY20,456300,4250,11,12,on,30.52,4,456300 M,M,0,1
KNYG,RWY20,455500,4250,11,12,on,30.52,5,455500 M,M,0,1
KNYG,RWY20,454800,4250,11,12,on,30.52,6,454800 M,M,0,1
KNYG,RWY20,454100,4250,11,12,on,30.52,7,454100 M,M,0,1
KNYG,RWY20,453300,4250,11,12,on,30.52,8,453300 M,M,0,1
KNYG,RWY20,452600,4250,11,12,on,30.52,9,452600 M,M,0,1
KNYG,RWY20,451900,4250,11,12,on,30.52,10,451900 M,M,0,1
KPOB,RWY05,585000,7501,218,23,off,29.61,-18,585000 F,F,0,0
KPOB,RWY05,585000,7501,218,23,off,29.61,-16,585000 F,F,0,0
KPOB,RWY05,585000,7501,218,23,off,29.61,-14,585000 F,F,0,0
KPOB,RWY05,585000,7501,218,23,off,29.61,-11,585000 F,F,0,0
KPOB,RWY05,585000,7501,218,23,off,29.61,-9,585000 F,F,0,0
KPOB,RWY05,585000,7501,218,23,off,29.61,-6,585000 F,F,0,0
KPOB,RWY05,585000,7501,218,23,off,29.61,-4,585000 F,F,0,0
KPOB,RWY05,585000,7501,218,23,off,29.61,-1,585000 F,F,0,0
KPOB,RWY05,585000,7501,218,23,off,29.61,1,585000 F,F,0,0
KPOB,RWY05,585000,7501,218,23,off,29.61,4,585000 F,F,0,0
KPOB,RWY05,585000,7501,218,23,off,29.61,6,585000 F,F,0,0
KPOB,RWY05,583900,7501,218,23,off,29.61,9,583900 M,M,0,0
KPOB,RWY05,583100,7501,218,23,off,29.61,11,583100 M,M,0,0
KPOB,RWY05,582000,7501,218,23,off,29.61,13,582000 M,M,0,0
KPOB,RWY05,580200,7501,218,23,off,29.61,16,580200 M,M,0,0
KPOB,RWY05,578600,7501,218,23,off,29.61,18,578600 M,M,0,0
KPOB,RWY05,576400,7501,218,23,off,29.61,21,576400 M,M,0,0
KPOB,RWY05,574900,7501,218,23,off,29.61,23,574900 M,M,0,0
KPOB,RWY05,572700,7501,218,23,off,29.61,26,572700 M,M,0,0
KPOB,RWY05,568900,7501,218,23,off,29.61,28,568900 M,M,0,0
KPOB,RWY05,562600,7501,218,23,off,29.61,31,562600 M,M,0,0
KPOB,RWY05,551800,7501,218,23,off,29.61,33,551800 M,M,0,0
KPOB,RWY05,535800,7501,218,23,off,29.61,36,535800 M,M,0,0
KPOB,RWY05,524900,7501,218,23,off,29.61,38,524900 M,M,0,0
KPOB,RWY05,508800,7501,218,23,off,29.61,41,508800 M,M,0,0
