Date,Year,Month,Day,Zulu Hours,TACC Sorties,High Priority Sorties,Flying Hours,Cargo (Stons),Passengers
7/22/18,2018,7,22,13,4,0,16.9,20.78,145
7/22/18,2018,7,22,14,2,0,4,0,0
7/22/18,2018,7,22,15,7,1,30.8,29.96,438
7/22/18,2018,7,22,16,4,1,15.7,54.06,22
7/22/18,2018,7,22,17,7,2,36.8,32.52,55
7/22/18,2018,7,22,18,8,0,38.4,31.16,8
7/22/18,2018,7,22,19,7,1,29.7,44.86,94
7/22/18,2018,7,22,20,5,1,12.5,80.59,185
7/22/18,2018,7,22,21,5,0,37.3,88.51,48
7/22/18,2018,7,22,22,4,0,16.2,0,13
7/22/18,2018,7,22,23,4,0,25.6,16,29
7/23/18,2018,7,23,0,13,1,54.4,78.26,174
7/23/18,2018,7,23,1,4,1,11.1,53.52,418
7/23/18,2018,7,23,2,7,0,35.1,42.84,310
7/23/18,2018,7,23,3,9,0,23.5,14.21,198
7/23/18,2018,7,23,4,6,1,26.7,21.01,180
7/23/18,2018,7,23,5,4,0,20.7,0.68,4
7/23/18,2018,7,23,6,7,1,39,1.83,19
7/23/18,2018,7,23,7,7,0,31.7,106.34,12
7/23/18,2018,7,23,8,4,0,18.1,26.64,73
7/23/18,2018,7,23,9,5,0,25.8,62.78,26
7/23/18,2018,7,23,10,9,0,42.5,39.08,120
7/23/18,2018,7,23,11,4,1,13.6,0,0
7/23/18,2018,7,23,12,4,0,7.6,1.34,55
7/23/18,2018,7,23,13,5,1,18.2,40,53
7/23/18,2018,7,23,14,6,0,22.4,54.46,26
7/23/18,2018,7,23,15,7,2,21.8,55.87,61
7/23/18,2018,7,23,16,7,1,28.4,53.14,176
7/23/18,2018,7,23,17,7,1,21.6,0,0
7/23/18,2018,7,23,18,4,0,18.2,44.89,8
7/23/18,2018,7,23,19,8,1,32,59.43,107
7/23/18,2018,7,23,20,7,0,32.2,64.88,2
7/23/18,2018,7,23,21,2,0,3,0,0
7/23/18,2018,7,23,22,9,0,54.4,116.26,11
7/23/18,2018,7,23,23,7,0,28.1,39.94,65
7/24/18,2018,7,24,0,3,0,6.7,8.06,0
7/24/18,2018,7,24,1,7,0,24.4,69.55,149
7/24/18,2018,7,24,2,3,0,24.1,0,322
7/24/18,2018,7,24,3,4,0,18,100.08,13
7/24/18,2018,7,24,4,5,0,24.2,94.15,5
7/24/18,2018,7,24,5,7,0,30.7,63.01,2
7/24/18,2018,7,24,6,7,0,32.1,19.15,251
7/24/18,2018,7,24,7,5,0,33,50.5,73
7/24/18,2018,7,24,8,4,0,25.9,17.56,13
7/24/18,2018,7,24,9,5,0,31.5,63.31,1
7/24/18,2018,7,24,10,7,1,22.4,3.79,123
7/24/18,2018,7,24,11,6,1,53,34.84,53
7/24/18,2018,7,24,12,6,0,26.8,182.42,62
7/24/18,2018,7,24,13,4,0,13.1,19.81,340
7/24/18,2018,7,24,14,9,0,44.3,18.59,48
7/24/18,2018,7,24,15,13,2,50.7,27.75,298
7/24/18,2018,7,24,16,6,2,21.9,13.91,0
7/24/18,2018,7,24,17,12,0,33.9,74.74,449
7/24/18,2018,7,24,18,6,0,48.9,61.61,0
7/24/18,2018,7,24,19,6,0,31.2,27.4,111
7/24/18,2018,7,24,20,6,0,23.9,9.7,61
7/24/18,2018,7,24,21,5,0,23,43.59,82
7/24/18,2018,7,24,22,7,1,28.3,48.74,3
7/24/18,2018,7,24,23,5,0,16.5,18,52
7/25/18,2018,7,25,0,8,1,33.2,67.21,40
7/25/18,2018,7,25,1,1,0,3.8,14.4,30
7/25/18,2018,7,25,2,9,0,38.3,33.71,242
7/25/18,2018,7,25,3,6,0,29,38.16,9
7/25/18,2018,7,25,4,4,0,11.9,47.37,13
7/25/18,2018,7,25,5,7,0,41.2,8.87,232
7/25/18,2018,7,25,6,3,0,16.4,55.57,0
7/25/18,2018,7,25,7,6,0,33.9,43.77,292
7/25/18,2018,7,25,8,5,0,22,0,120
7/25/18,2018,7,25,9,7,0,28.9,32.32,185
7/25/18,2018,7,25,10,2,1,8.1,64.02,4
7/25/18,2018,7,25,11,4,1,10.1,0.01,51
7/25/18,2018,7,25,12,7,1,33.1,48.98,91
7/25/18,2018,7,25,13,5,0,30.5,22.29,0
7/25/18,2018,7,25,14,12,3,38.6,108.23,307
7/25/18,2018,7,25,15,5,0,20.6,29.27,19
7/25/18,2018,7,25,16,7,0,26.6,64.26,73
7/25/18,2018,7,25,17,7,2,13.9,35.73,72
7/25/18,2018,7,25,18,9,0,33.2,60.94,116
7/25/18,2018,7,25,19,2,0,12.9,42.07,20
7/25/18,2018,7,25,20,5,1,14.2,62.11,0
7/25/18,2018,7,25,21,3,0,8.7,8.74,5
7/25/18,2018,7,25,22,8,0,35.2,3.54,10
7/25/18,2018,7,25,23,10,0,47.8,16.02,75
7/26/18,2018,7,26,0,6,1,20.7,44.68,527
7/26/18,2018,7,26,1,5,0,28,6.92,18
7/26/18,2018,7,26,2,4,0,7.8,28.2,211
7/26/18,2018,7,26,3,5,1,10.8,16.13,501
7/26/18,2018,7,26,4,7,0,47.1,0.01,194
7/26/18,2018,7,26,5,4,0,21.9,21.25,36
7/26/18,2018,7,26,6,6,0,29.6,19.62,192
7/26/18,2018,7,26,7,6,1,32.4,158.79,43
7/26/18,2018,7,26,8,3,0,14.3,14.05,43
7/26/18,2018,7,26,9,8,0,54,76,46
7/26/18,2018,7,26,10,4,1,7.9,14.42,22
7/26/18,2018,7,26,11,5,0,31.7,0,30
7/26/18,2018,7,26,12,6,1,24,0,97
7/26/18,2018,7,26,13,7,0,23.9,11.43,170
7/26/18,2018,7,26,14,5,1,20.8,76.18,38
7/26/18,2018,7,26,15,9,1,35.7,26.28,347
7/26/18,2018,7,26,16,6,0,29.7,6.37,201
7/26/18,2018,7,26,17,13,1,46.9,59.36,194
7/26/18,2018,7,26,18,9,0,32.8,47.44,150
7/26/18,2018,7,26,19,13,0,62.9,247.42,216
7/26/18,2018,7,26,20,8,1,42.9,235.54,122
7/26/18,2018,7,26,21,4,0,13.6,13.71,82
7/26/18,2018,7,26,22,9,0,21.3,11.37,43
7/26/18,2018,7,26,23,4,0,10.4,23.32,13
7/27/18,2018,7,27,0,8,3,30.9,105.52,115
7/27/18,2018,7,27,1,5,0,20.6,0,17
7/27/18,2018,7,27,2,4,0,14.1,37.7,5
7/27/18,2018,7,27,3,5,2,6.1,0,8
7/27/18,2018,7,27,4,2,0,8.5,37.06,63
7/27/18,2018,7,27,5,5,0,25.4,122.79,21
7/27/18,2018,7,27,6,3,0,5.6,43.3,82
7/27/18,2018,7,27,7,3,0,7.8,19.93,17
7/27/18,2018,7,27,8,2,0,12,0,0
7/27/18,2018,7,27,9,8,0,42.9,60.84,134
7/27/18,2018,7,27,10,6,0,18.2,30.15,85
7/27/18,2018,7,27,11,2,0,12.4,5.47,43
7/27/18,2018,7,27,12,3,1,12.8,0,75
7/27/18,2018,7,27,13,9,1,26.5,0.01,283
7/27/18,2018,7,27,14,10,0,25.1,48.85,3
7/27/18,2018,7,27,15,6,0,15,4.57,443
7/27/18,2018,7,27,16,9,1,40,38.79,37
7/27/18,2018,7,27,17,13,1,39.2,55.72,500
7/27/18,2018,7,27,18,8,0,25.3,73.62,105
7/27/18,2018,7,27,19,10,1,28.7,100.51,23
7/27/18,2018,7,27,20,6,0,26.9,36.05,93
7/27/18,2018,7,27,21,8,1,32.4,86.65,29
7/27/18,2018,7,27,22,8,1,23,114.701,17
7/27/18,2018,7,27,23,8,1,29.5,93.99,0
7/28/18,2018,7,28,0,4,0,19.2,28.4,77
7/28/18,2018,7,28,1,4,0,12.4,45.4,29
7/28/18,2018,7,28,2,6,0,22,45.24,0
7/28/18,2018,7,28,3,1,0,5.5,0,0
7/28/18,2018,7,28,4,6,0,38.5,4.39,5
7/28/18,2018,7,28,5,4,0,15.3,58.97,56
7/28/18,2018,7,28,6,4,0,23.2,64.25,1
7/28/18,2018,7,28,7,4,0,12.5,43.03,57
7/28/18,2018,7,28,8,3,0,7.2,20.9,2
7/28/18,2018,7,28,9,4,0,22.2,0,0
7/28/18,2018,7,28,10,2,0,9.4,77.6,0
7/28/18,2018,7,28,11,4,0,14.7,50.57,8
7/28/18,2018,7,28,12,1,0,6,0,119
7/28/18,2018,7,28,13,4,0,18.7,2.73,0
7/28/18,2018,7,28,14,3,0,6.9,0.01,46
7/28/18,2018,7,28,15,8,0,15.7,23.3,267
7/28/18,2018,7,28,16,4,0,20.5,0,109
7/28/18,2018,7,28,17,4,1,24.3,68.63,22
7/28/18,2018,7,28,18,9,0,36.6,18.1,354
7/28/18,2018,7,28,19,3,0,18.1,0,147
7/28/18,2018,7,28,20,3,0,11.2,8.87,0
7/28/18,2018,7,28,21,2,1,7.6,0,0
7/28/18,2018,7,28,22,7,0,24.7,21.61,123
7/28/18,2018,7,28,23,3,0,13.7,4,232
7/29/18,2018,7,29,0,3,0,11.7,57.26,17
7/29/18,2018,7,29,1,5,0,29.6,0.5,4
7/29/18,2018,7,29,2,4,0,11.5,40.92,23
7/29/18,2018,7,29,3,5,0,23.1,36.13,213
7/29/18,2018,7,29,4,4,0,23.5,17.81,25
7/29/18,2018,7,29,5,4,0,16.9,20.77,25
7/29/18,2018,7,29,6,2,0,8.1,65.13,90
7/29/18,2018,7,29,7,5,0,24.8,61.99,4
7/29/18,2018,7,29,8,4,0,18.4,20.91,25
7/29/18,2018,7,29,9,1,0,7.4,17.99,0
7/29/18,2018,7,29,10,2,0,10.2,2.15,0
7/29/18,2018,7,29,11,8,1,31.8,14.97,34
7/29/18,2018,7,29,12,4,0,24.5,60.35,191
7/29/18,2018,7,29,13,5,0,25.3,23.13,17
7/29/18,2018,7,29,14,6,2,29.6,20.67,198
7/29/18,2018,7,29,15,5,1,22.7,0,229
7/29/18,2018,7,29,16,5,0,18.8,33.1,2
7/29/18,2018,7,29,17,6,1,26.6,90.43,22
7/29/18,2018,7,29,18,3,0,11.6,0,13
7/29/18,2018,7,29,19,3,0,9.4,40.3,33
7/29/18,2018,7,29,20,4,0,15.4,26.02,37
7/29/18,2018,7,29,21,7,0,31.3,112.22,39
7/29/18,2018,7,29,22,2,0,11.1,0,0
7/29/18,2018,7,29,23,5,0,34.9,0,49
7/30/18,2018,7,30,0,4,1,4.3,23.01,0
7/30/18,2018,7,30,1,5,0,21.5,32.04,523
7/30/18,2018,7,30,2,4,1,21.8,80.36,37
7/30/18,2018,7,30,3,6,0,45.3,118.65,1
7/30/18,2018,7,30,4,6,1,12.5,37.41,42
7/30/18,2018,7,30,5,2,0,13,27.52,0
7/30/18,2018,7,30,6,6,0,22.2,48.16,8
7/30/18,2018,7,30,7,2,0,6.5,22.41,12
7/30/18,2018,7,30,8,4,0,11.9,98.13,81
7/30/18,2018,7,30,9,8,1,48.2,218.48,31
7/30/18,2018,7,30,10,2,0,14.7,2.55,15
7/30/18,2018,7,30,11,4,0,11.1,0.01,0
7/30/18,2018,7,30,12,9,2,45.8,0,148
7/30/18,2018,7,30,13,7,1,18.4,40.89,42
7/30/18,2018,7,30,14,7,0,22.2,44.62,244
7/30/18,2018,7,30,15,10,2,28,38.06,193
7/30/18,2018,7,30,16,4,1,10.3,25.09,0
7/30/18,2018,7,30,17,9,2,20.1,47.98,6
7/30/18,2018,7,30,18,9,0,30.3,52.48,226
7/30/18,2018,7,30,19,11,0,39,113.58,153
7/30/18,2018,7,30,20,9,1,20.9,52.3,44
7/30/18,2018,7,30,21,8,0,48.8,65.82,319
7/30/18,2018,7,30,22,8,1,36.7,75.96,24
7/30/18,2018,7,30,23,6,0,31.1,46.95,53
7/31/18,2018,7,31,0,4,0,24.6,61.68,50
7/31/18,2018,7,31,1,11,0,48.1,83.31,247
7/31/18,2018,7,31,2,5,0,29.6,55.18,208
7/31/18,2018,7,31,3,4,0,18.9,60.12,41
7/31/18,2018,7,31,4,6,0,35.9,40.05,25
7/31/18,2018,7,31,5,1,0,4.1,45.03,2
7/31/18,2018,7,31,6,4,0,15.5,11.6,160
7/31/18,2018,7,31,7,5,0,27.9,65.73,374
7/31/18,2018,7,31,8,5,0,20.6,20.05,1
7/31/18,2018,7,31,9,5,0,20.7,39.69,178
7/31/18,2018,7,31,10,5,0,29.2,23.59,86
7/31/18,2018,7,31,11,10,0,56.9,59.01,28
7/31/18,2018,7,31,12,2,0,2.5,0,0
7/31/18,2018,7,31,13,10,0,41.7,40.85,75
7/31/18,2018,7,31,14,9,0,43,21.03,225
7/31/18,2018,7,31,15,4,0,10.3,3.12,41
7/31/18,2018,7,31,16,9,0,26,34.35,33
7/31/18,2018,7,31,17,4,0,4.9,5.98,8
7/31/18,2018,7,31,18,6,0,42.9,5.96,13
7/31/18,2018,7,31,19,9,1,38.8,51.72,286
7/31/18,2018,7,31,20,5,0,14.5,67.71,144
7/31/18,2018,7,31,21,5,0,19.5,31.75,242
7/31/18,2018,7,31,22,5,1,20.5,48.76,15
7/31/18,2018,7,31,23,4,0,20,12.12,29
8/1/18,2018,8,1,0,10,0,58.9,50.77,222
8/1/18,2018,8,1,1,2,1,4.1,18.25,24
8/1/18,2018,8,1,2,3,0,16.4,0.04,115
8/1/18,2018,8,1,3,8,1,39.1,55.95,269
8/1/18,2018,8,1,4,7,0,28.9,45.7,320
8/1/18,2018,8,1,5,4,1,18.1,59.92,29
8/1/18,2018,8,1,6,5,0,18.3,5.01,287
8/1/18,2018,8,1,7,5,0,24.7,13.69,20
8/1/18,2018,8,1,8,2,0,12.1,0,6
8/1/18,2018,8,1,9,9,0,47.2,78.03,265
8/1/18,2018,8,1,10,5,0,18.4,24.41,167
8/1/18,2018,8,1,11,6,1,35.3,57.58,6
8/1/18,2018,8,1,12,5,1,22.1,65.19,41
8/1/18,2018,8,1,13,11,2,39.8,38.93,102
8/1/18,2018,8,1,14,5,0,13.5,0,32
8/1/18,2018,8,1,15,7,0,45.4,14.78,256
8/1/18,2018,8,1,16,7,1,22.9,40.31,0
8/1/18,2018,8,1,17,7,2,20.5,20,35
8/1/18,2018,8,1,18,5,0,11.5,0,47
8/1/18,2018,8,1,19,8,1,32.9,87.7,107
8/1/18,2018,8,1,20,9,1,34.8,2.4,153
8/1/18,2018,8,1,21,6,0,23.4,28.58,27
8/1/18,2018,8,1,22,3,0,6.8,3.25,20
8/1/18,2018,8,1,23,4,0,14.7,104.66,9
8/2/18,2018,8,2,0,2,0,10.6,0,45
8/2/18,2018,8,2,1,4,0,13.9,47.96,24
8/2/18,2018,8,2,2,6,0,17.3,79.63,1
8/2/18,2018,8,2,3,1,0,5.9,0,112
8/2/18,2018,8,2,4,4,0,12.2,40.01,110
8/2/18,2018,8,2,5,4,0,14.4,18.75,62
8/2/18,2018,8,2,6,3,0,16.2,65.37,6
8/2/18,2018,8,2,7,3,0,12.6,0,8
8/2/18,2018,8,2,8,8,0,52.5,40.82,185
8/2/18,2018,8,2,9,3,0,16.2,77.06,19
8/2/18,2018,8,2,10,6,0,25.9,2.8,36
8/2/18,2018,8,2,11,8,0,41.9,9.48,14
8/2/18,2018,8,2,12,3,0,11.4,42.19,5
8/2/18,2018,8,2,13,2,0,7,0.06,116
8/2/18,2018,8,2,14,9,0,28.8,18.86,152
8/2/18,2018,8,2,15,8,0,32.3,22.44,106
8/2/18,2018,8,2,16,4,0,18.8,0.5,361
8/2/18,2018,8,2,17,5,0,14.2,0.04,316
8/2/18,2018,8,2,18,8,0,39.8,5.72,36
8/2/18,2018,8,2,19,4,0,21.1,76.03,185
8/2/18,2018,8,2,20,9,0,33,59.79,131
8/2/18,2018,8,2,21,7,0,41.1,71.17,346
8/2/18,2018,8,2,22,3,0,12.8,33.68,7
8/2/18,2018,8,2,23,10,0,45.9,164.61,17
8/3/18,2018,8,3,0,6,0,27.4,74.33,50
8/3/18,2018,8,3,1,6,0,20.4,33.01,15
8/3/18,2018,8,3,2,6,0,29.2,45.72,37
8/3/18,2018,8,3,3,9,1,29.9,53.9,68
8/3/18,2018,8,3,4,3,0,13.3,55.96,220
8/3/18,2018,8,3,5,7,1,20,17.17,28
8/3/18,2018,8,3,6,4,0,13.6,57.89,0
8/3/18,2018,8,3,7,4,0,15.8,31.55,291
8/3/18,2018,8,3,8,6,0,26,103.78,59
8/3/18,2018,8,3,9,3,0,12.4,0,0
8/3/18,2018,8,3,10,3,0,7.2,24.11,108
8/3/18,2018,8,3,11,7,0,32.2,21.92,49
8/3/18,2018,8,3,12,9,2,33.4,15.8,7
8/3/18,2018,8,3,13,9,0,36,0.04,274
8/3/18,2018,8,3,14,11,1,44,28.97,45
8/3/18,2018,8,3,15,7,1,32.5,43.33,236
8/3/18,2018,8,3,16,5,0,11,0,219
8/3/18,2018,8,3,17,7,1,21,44.19,80
8/3/18,2018,8,3,18,10,1,39.1,0,339
8/3/18,2018,8,3,19,10,0,41.4,42.8,30
8/3/18,2018,8,3,20,16,1,65.2,259.39,82
8/3/18,2018,8,3,21,7,0,23.4,17.54,163
8/3/18,2018,8,3,22,8,1,21.1,43.44,70
8/3/18,2018,8,3,23,8,0,38.9,71.3,47
8/4/18,2018,8,4,0,8,0,29.1,101.37,304
8/4/18,2018,8,4,1,4,0,5.5,10,218
8/4/18,2018,8,4,2,3,0,2.1,0,2
8/4/18,2018,8,4,3,6,0,24.1,44.78,1
8/4/18,2018,8,4,4,9,0,31.2,0.01,144
8/4/18,2018,8,4,5,6,0,21.2,118.65,70
8/4/18,2018,8,4,6,6,0,27.2,26.1,10
8/4/18,2018,8,4,7,5,0,26.9,58.19,1
8/4/18,2018,8,4,8,2,0,15.3,0,94
8/4/18,2018,8,4,9,5,0,25.7,49.98,3
8/4/18,2018,8,4,10,5,0,26.9,0,163
8/4/18,2018,8,4,11,3,0,7.3,21.6,0
8/4/18,2018,8,4,12,5,0,18.1,51.55,23
8/4/18,2018,8,4,13,3,0,8.8,23.85,3
8/4/18,2018,8,4,14,3,0,17.7,47.19,9
8/4/18,2018,8,4,15,7,0,34.6,75.52,38
8/4/18,2018,8,4,16,4,0,16.7,8.5,6
8/4/18,2018,8,4,17,3,0,10.3,26.3,166
8/4/18,2018,8,4,18,5,1,21.4,29.79,210
8/4/18,2018,8,4,19,4,0,22,0,0
8/4/18,2018,8,4,20,6,0,22.6,84.29,247
8/4/18,2018,8,4,21,1,0,6.9,14.9,0
8/4/18,2018,8,4,22,3,0,10.1,10.05,2
8/4/18,2018,8,4,23,5,0,14.4,27.4,0
8/5/18,2018,8,5,0,6,3,25.2,32.12,9
8/5/18,2018,8,5,1,6,0,28.9,103.79,5
8/5/18,2018,8,5,2,5,0,12.4,3.25,170
8/5/18,2018,8,5,3,3,1,9.5,44.37,30
8/5/18,2018,8,5,4,4,0,28.3,50.26,291
8/5/18,2018,8,5,5,1,0,4,31.62,49
8/5/18,2018,8,5,6,3,1,5.7,52.27,7
8/5/18,2018,8,5,7,4,0,13.9,2.78,260
8/5/18,2018,8,5,8,3,0,3.5,45.38,6
8/5/18,2018,8,5,9,3,0,9.8,54.58,2
8/5/18,2018,8,5,10,7,0,40.4,32.75,52
8/5/18,2018,8,5,11,6,0,38.4,78.63,58
8/5/18,2018,8,5,12,3,1,11.5,0,1
8/5/18,2018,8,5,13,4,0,28.5,3.15,0
8/5/18,2018,8,5,14,3,0,19.2,42.8,53
8/5/18,2018,8,5,15,4,1,21.2,64.98,304
8/5/18,2018,8,5,16,3,0,17.2,9.66,105
8/5/18,2018,8,5,17,6,1,21.3,47.55,62
8/5/18,2018,8,5,18,6,0,29.5,0.04,105
8/5/18,2018,8,5,19,7,0,24.2,51.57,118
8/5/18,2018,8,5,20,3,0,15.8,47.48,10
8/5/18,2018,8,5,21,4,0,22.9,0,11
8/5/18,2018,8,5,22,4,0,22,0,0
8/5/18,2018,8,5,23,8,0,45.3,30.24,37
8/6/18,2018,8,6,0,4,0,34,93.6,0
8/6/18,2018,8,6,1,3,0,18,0,15
8/6/18,2018,8,6,2,1,0,6.7,0,0
8/6/18,2018,8,6,4,3,0,5.5,30.48,17
8/6/18,2018,8,6,5,4,0,13.9,3.95,0
8/6/18,2018,8,6,6,2,0,8.1,0,9
8/6/18,2018,8,6,7,4,0,22.3,19.01,8
8/6/18,2018,8,6,8,4,0,15.6,52.91,59
8/6/18,2018,8,6,9,3,1,12.6,0,0
8/6/18,2018,8,6,10,2,0,14.2,7,0
8/6/18,2018,8,6,11,3,0,7.5,71.35,14
8/6/18,2018,8,6,12,6,0,24.9,26.54,48
8/6/18,2018,8,6,13,5,0,13,11.4,25
8/6/18,2018,8,6,14,9,1,27.3,65,0
8/6/18,2018,8,6,15,13,1,44.5,20.85,26
8/6/18,2018,8,6,16,8,0,24.1,39.15,51
8/6/18,2018,8,6,17,8,0,22.3,36.82,61
8/6/18,2018,8,6,18,7,1,23.3,66.84,12
8/6/18,2018,8,6,19,9,1,28.2,54.99,20
8/6/18,2018,8,6,20,5,0,26.7,18.9,232
8/6/18,2018,8,6,21,5,0,10.5,79.8,197
8/6/18,2018,8,6,22,8,0,30.8,93.79,4
8/6/18,2018,8,6,23,4,0,14,29.3,0
8/7/18,2018,8,7,0,5,0,22.3,15.97,3
8/7/18,2018,8,7,1,5,0,22.4,13.97,398
8/7/18,2018,8,7,2,2,0,14.6,48.75,0
8/7/18,2018,8,7,3,4,0,12.7,44.02,32
8/7/18,2018,8,7,4,3,0,15.7,61.85,211
8/7/18,2018,8,7,6,6,0,28.6,115.36,147
8/7/18,2018,8,7,7,3,0,21.2,104.35,0
8/7/18,2018,8,7,8,7,0,37.9,98.97,45
8/7/18,2018,8,7,9,6,1,29.2,16.75,55
8/7/18,2018,8,7,10,4,0,9.3,35.05,136
8/7/18,2018,8,7,11,5,0,27.8,45.17,9
8/7/18,2018,8,7,12,3,0,19,11.78,29
8/7/18,2018,8,7,13,8,1,31,26.5,149
8/7/18,2018,8,7,14,6,1,17.1,33.6,108
8/7/18,2018,8,7,15,5,1,18.8,59.48,19
8/7/18,2018,8,7,16,7,0,44,44.59,0
8/7/18,2018,8,7,17,7,0,26.4,5.66,31
8/7/18,2018,8,7,18,12,1,47.6,43.93,142
8/7/18,2018,8,7,19,7,0,27.4,125.12,38
8/7/18,2018,8,7,20,7,0,31.6,18.84,75
8/7/18,2018,8,7,21,5,0,12.6,40.16,0
8/7/18,2018,8,7,22,5,0,23.2,48.73,47
8/7/18,2018,8,7,23,7,0,25.9,0.3,85
8/8/18,2018,8,8,0,8,0,24.4,0.01,4
8/8/18,2018,8,8,1,7,0,29.2,48.82,162
8/8/18,2018,8,8,2,5,0,15.5,24.04,111
8/8/18,2018,8,8,3,2,0,11.1,24.74,128
8/8/18,2018,8,8,4,3,0,21.1,55.73,3
8/8/18,2018,8,8,5,5,0,24.5,104.43,25
8/8/18,2018,8,8,6,5,0,26.4,0,239
8/8/18,2018,8,8,7,5,0,15.1,90.4,93
8/8/18,2018,8,8,8,5,0,33.9,57.56,0
8/8/18,2018,8,8,9,5,1,27.4,12.86,11
8/8/18,2018,8,8,10,3,0,17.2,0,39
8/8/18,2018,8,8,11,7,0,18,0.14,204
8/8/18,2018,8,8,12,3,1,13.9,15.68,11
8/8/18,2018,8,8,13,2,0,7.9,14.42,2
8/8/18,2018,8,8,14,4,0,11,18.6,0
8/8/18,2018,8,8,15,10,0,43.4,30.91,72
8/8/18,2018,8,8,16,4,1,16.8,5.21,257
8/8/18,2018,8,8,17,4,0,14.8,0.03,26
8/8/18,2018,8,8,18,8,0,30.9,6.86,80
8/8/18,2018,8,8,19,5,0,9.1,22.3,0
8/8/18,2018,8,8,20,5,1,13.1,36.2,45
8/8/18,2018,8,8,21,4,0,10.1,69.7,35
8/8/18,2018,8,8,22,3,0,9.1,0,13
8/8/18,2018,8,8,23,5,0,14.9,16.89,25
8/9/18,2018,8,9,0,3,0,13.8,79.48,37
8/9/18,2018,8,9,1,5,0,25.3,133.36,11
8/9/18,2018,8,9,2,3,1,11.8,32.24,29
8/9/18,2018,8,9,3,4,0,27.6,47.86,444
8/9/18,2018,8,9,4,3,1,7.9,0,3
8/9/18,2018,8,9,5,3,0,15.8,43.05,5
8/9/18,2018,8,9,6,7,0,30.5,110.65,55
8/9/18,2018,8,9,7,1,0,1.8,0.02,0
8/9/18,2018,8,9,8,8,0,50.7,86.67,26
8/9/18,2018,8,9,9,3,1,15.9,30.97,2
8/9/18,2018,8,9,10,1,0,8,0,3
8/9/18,2018,8,9,11,3,0,14.7,63.68,2
8/9/18,2018,8,9,12,5,1,21.2,0.03,20
8/9/18,2018,8,9,13,7,1,23.7,26.97,320
8/9/18,2018,8,9,14,7,0,36.1,0.06,141
8/9/18,2018,8,9,15,13,0,63.7,40.66,337
8/9/18,2018,8,9,16,8,2,32,50.51,26
8/9/18,2018,8,9,17,6,0,20.7,19.97,2
8/9/18,2018,8,9,18,4,0,13.7,0,0
8/9/18,2018,8,9,19,7,1,30.3,18.14,216
8/9/18,2018,8,9,20,4,0,13.8,0.03,101
8/9/18,2018,8,9,21,7,0,25.5,54.94,13
8/9/18,2018,8,9,22,9,0,42.9,30.41,131
8/9/18,2018,8,9,23,8,0,41,115.72,84
8/10/18,2018,8,10,0,2,0,1.3,0,0
8/10/18,2018,8,10,1,1,0,5.9,5.31,12
8/10/18,2018,8,10,2,4,0,17.5,46.53,3
8/10/18,2018,8,10,3,1,0,6.8,0,0
8/10/18,2018,8,10,4,3,0,11.1,169.9,2
8/10/18,2018,8,10,5,5,0,17,0.37,64
8/10/18,2018,8,10,6,8,0,32.7,6.26,217
8/10/18,2018,8,10,7,4,0,17.1,47.98,42
8/10/18,2018,8,10,8,1,0,1.1,3.67,1
8/10/18,2018,8,10,9,6,1,26.8,58.89,12
8/10/18,2018,8,10,10,5,0,15.6,17.36,174
8/10/18,2018,8,10,11,4,1,11.8,17.38,81
8/10/18,2018,8,10,12,7,0,32.2,24.56,398
8/10/18,2018,8,10,13,10,2,39.5,13.49,1
8/10/18,2018,8,10,14,7,0,17.9,65.87,113
8/10/18,2018,8,10,15,10,2,34.3,74.53,253
8/10/18,2018,8,10,16,8,0,38.8,4,279
8/10/18,2018,8,10,17,14,2,44.7,36.11,163
8/10/18,2018,8,10,18,6,1,17.5,12.43,157
8/10/18,2018,8,10,19,7,0,29.3,120.31,50
8/10/18,2018,8,10,20,10,2,40.4,15.4,1
8/10/18,2018,8,10,21,6,0,26.6,112.37,22
8/10/18,2018,8,10,22,12,1,50.8,199.24,297
8/10/18,2018,8,10,23,7,0,16.1,0.08,192
8/11/18,2018,8,11,0,8,1,20.5,77.96,75
8/11/18,2018,8,11,1,6,0,28.2,30.75,41
8/11/18,2018,8,11,2,6,0,31.9,20.2,22
8/11/18,2018,8,11,3,8,0,18.9,39.75,56
8/11/18,2018,8,11,4,7,0,33.5,47.38,309
8/11/18,2018,8,11,5,4,0,13.8,0,251
8/11/18,2018,8,11,6,1,0,6.3,0,0
8/11/18,2018,8,11,7,5,0,29.1,50.4,51
8/11/18,2018,8,11,8,2,0,8.3,12.01,0
8/11/18,2018,8,11,9,6,0,28,21.07,393
8/11/18,2018,8,11,10,4,0,21.1,39.58,0
8/11/18,2018,8,11,11,5,0,16,61.38,13
8/11/18,2018,8,11,12,3,1,4.6,2.42,7
8/11/18,2018,8,11,13,1,0,8.1,0,158
8/11/18,2018,8,11,14,4,0,18,6.57,25
8/11/18,2018,8,11,15,7,0,13.7,54.6,47
8/11/18,2018,8,11,16,5,0,23.5,2.61,33
8/11/18,2018,8,11,17,5,0,19,0.24,40
8/11/18,2018,8,11,18,10,0,38.3,21.87,3
8/11/18,2018,8,11,19,11,0,56.6,87.21,70
8/11/18,2018,8,11,20,2,0,3.4,0,0
8/11/18,2018,8,11,21,3,0,1.9,0,0
8/11/18,2018,8,11,22,5,0,12.1,25.72,0
8/11/18,2018,8,11,23,7,0,32.4,6.13,1
